date,store_nbr,family,sales,onpromotion
2017-02-04,20,PERSONAL CARE,777.0,10
2017-02-04,20,PRODUCE,1599.583,3
2017-02-04,21,PERSONAL CARE,544.0,8
2017-02-04,21,PRODUCE,1551.231,3
2017-02-04,22,PERSONAL CARE,209.0,6
2017-02-04,22,PRODUCE,481.646,3
2017-02-04,23,PERSONAL CARE,213.0,8
2017-02-04,23,PRODUCE,1259.318,3
2017-02-04,24,PERSONAL CARE,465.0,6
2017-02-04,24,PRODUCE,4043.336,4
2017-02-04,25,PERSONAL CARE,216.0,7
2017-02-04,25,PRODUCE,2754.42,4
2017-02-04,26,PERSONAL CARE,260.0,7
2017-02-04,26,PRODUCE,710.323,3
2017-02-04,27,PERSONAL CARE,304.0,8
2017-02-04,27,PRODUCE,3204.665,4
2017-02-04,28,PERSONAL CARE,527.0,6
2017-02-04,28,PRODUCE,2217.797,3
2017-02-04,29,PERSONAL CARE,405.0,9
2017-02-04,29,PRODUCE,1556.366,3
2017-02-04,3,PERSONAL CARE,898.0,10
2017-02-04,3,PRODUCE,10046.317,4
2017-02-04,30,PERSONAL CARE,141.0,7
2017-02-04,30,PRODUCE,587.511,3
2017-02-04,31,PERSONAL CARE,500.0,9
2017-02-04,31,PRODUCE,1385.1,3
2017-02-04,32,PERSONAL CARE,99.0,7
2017-02-04,32,PRODUCE,269.508,2
2017-02-04,33,PERSONAL CARE,352.0,7
2017-02-04,33,PRODUCE,1443.838,2
2017-02-04,34,PERSONAL CARE,449.0,8
2017-02-04,34,PRODUCE,858.779,2
2017-02-04,35,PERSONAL CARE,117.0,7
2017-02-04,35,PRODUCE,412.74802,2
2017-02-04,36,PERSONAL CARE,385.0,10
2017-02-04,36,PRODUCE,1238.262,3
2017-02-04,37,PERSONAL CARE,437.0,8
2017-02-04,37,PRODUCE,3188.143,4
2017-02-04,38,PERSONAL CARE,633.0,9
2017-02-04,38,PRODUCE,2617.522,4
2017-02-04,39,PERSONAL CARE,597.0,11
2017-02-04,39,PRODUCE,2245.46,3
2017-02-04,4,PERSONAL CARE,344.0,7
2017-02-04,4,PRODUCE,3444.981,4
2017-02-04,40,PERSONAL CARE,480.0,8
2017-02-04,40,PRODUCE,1244.8,3
2017-02-04,41,PERSONAL CARE,434.0,9
2017-02-04,41,PRODUCE,2210.424,4
2017-02-04,42,PERSONAL CARE,417.0,7
2017-02-04,42,PRODUCE,3408.753,4
2017-02-04,43,PERSONAL CARE,428.0,8
2017-02-04,43,PRODUCE,1369.151,3
2017-02-04,44,PERSONAL CARE,1800.0,12
2017-02-04,44,PRODUCE,13030.81,4
2017-02-04,45,PERSONAL CARE,1259.0,0
2017-02-04,45,PRODUCE,9106.17,0
2017-02-04,46,PERSONAL CARE,1648.0,13
2017-02-04,46,PRODUCE,4783.769,4
2017-02-04,47,PERSONAL CARE,1480.0,13
2017-02-04,47,PRODUCE,7877.652,4
2017-02-04,48,PERSONAL CARE,1586.0,11
2017-02-04,48,PRODUCE,3337.911,4
2017-02-04,49,PERSONAL CARE,859.0,10
2017-02-04,49,PRODUCE,9628.2705,4
2017-02-04,5,PERSONAL CARE,356.0,9
2017-02-04,5,PRODUCE,2028.413,4
2017-02-04,50,PERSONAL CARE,865.0,9
2017-02-04,50,PRODUCE,2764.833,4
2017-02-04,51,PERSONAL CARE,408.0,9
2017-02-04,51,PRODUCE,6277.416,4
2017-02-04,52,PERSONAL CARE,0.0,0
2017-02-04,52,PRODUCE,0.0,0
2017-02-04,53,PERSONAL CARE,440.0,8
2017-02-04,53,PRODUCE,2518.7969,4
2017-02-04,54,PERSONAL CARE,273.0,9
2017-02-04,54,PRODUCE,772.374,2
2017-02-04,6,PERSONAL CARE,789.0,11
2017-02-04,6,PRODUCE,3480.17,3
2017-02-04,7,PERSONAL CARE,287.0,10
2017-02-04,7,PRODUCE,5426.824,4
2017-02-04,8,PERSONAL CARE,621.0,8
2017-02-04,8,PRODUCE,6340.077,3
2017-02-04,9,PERSONAL CARE,830.0,12
2017-02-04,9,PRODUCE,2156.5,2
2017-02-05,1,PERSONAL CARE,74.0,6
2017-02-05,1,PRODUCE,1397.257,4
2017-02-05,10,PERSONAL CARE,256.0,6
2017-02-05,10,PRODUCE,336.628,2
2017-02-05,11,PERSONAL CARE,953.0,9
2017-02-05,11,PRODUCE,1999.975,2
2017-02-05,12,PERSONAL CARE,249.0,9
2017-02-05,12,PRODUCE,338.614,2
2017-02-05,13,PERSONAL CARE,232.0,6
2017-02-05,13,PRODUCE,253.677,2
2017-02-05,14,PERSONAL CARE,271.0,7
2017-02-05,14,PRODUCE,329.392,3
2017-02-05,15,PERSONAL CARE,246.0,9
2017-02-05,15,PRODUCE,528.254,3
2017-02-05,16,PERSONAL CARE,212.0,6
2017-02-05,16,PRODUCE,872.22003,2
2017-02-05,17,PERSONAL CARE,466.0,11
2017-02-05,17,PRODUCE,1800.687,2
2017-02-05,18,PERSONAL CARE,357.0,10
2017-02-05,18,PRODUCE,2686.275,3
2017-02-05,19,PERSONAL CARE,198.0,8
2017-02-05,19,PRODUCE,598.025,2
2017-02-05,2,PERSONAL CARE,484.0,9
2017-02-05,2,PRODUCE,3496.447,4
2017-02-05,20,PERSONAL CARE,807.0,10
2017-02-05,20,PRODUCE,1795.204,3
2017-02-05,21,PERSONAL CARE,568.0,8
2017-02-05,21,PRODUCE,2148.9011,3
2017-02-05,22,PERSONAL CARE,162.0,4
2017-02-05,22,PRODUCE,463.994,2
2017-02-05,23,PERSONAL CARE,192.0,7
2017-02-05,23,PRODUCE,1318.733,4
2017-02-05,24,PERSONAL CARE,362.0,5
2017-02-05,24,PRODUCE,3766.204,4
2017-02-05,25,PERSONAL CARE,190.0,8
2017-02-05,25,PRODUCE,1997.817,4
2017-02-05,26,PERSONAL CARE,204.0,4
2017-02-05,26,PRODUCE,832.048,3
2017-02-05,27,PERSONAL CARE,471.0,6
2017-02-05,27,PRODUCE,3998.774,4
2017-02-05,28,PERSONAL CARE,538.0,4
2017-02-05,28,PRODUCE,2599.724,2
2017-02-05,29,PERSONAL CARE,529.0,8
2017-02-05,29,PRODUCE,2051.367,3
2017-02-05,3,PERSONAL CARE,1091.0,10
2017-02-05,3,PRODUCE,11708.832,4
2017-02-05,30,PERSONAL CARE,136.0,6
2017-02-05,30,PRODUCE,513.315,3
2017-02-05,31,PERSONAL CARE,509.0,9
2017-02-05,31,PRODUCE,1432.941,3
2017-02-05,32,PERSONAL CARE,122.0,4
2017-02-05,32,PRODUCE,253.74,1
2017-02-05,33,PERSONAL CARE,363.0,7
2017-02-05,33,PRODUCE,1573.952,2
2017-02-05,34,PERSONAL CARE,365.0,8
2017-02-05,34,PRODUCE,716.092,3
2017-02-05,35,PERSONAL CARE,155.0,5
2017-02-05,35,PRODUCE,412.55,2
2017-02-05,36,PERSONAL CARE,336.0,10
2017-02-05,36,PRODUCE,1545.831,3
2017-02-05,37,PERSONAL CARE,278.0,6
2017-02-05,37,PRODUCE,2209.021,4
2017-02-05,38,PERSONAL CARE,539.0,7
2017-02-05,38,PRODUCE,2570.148,3
2017-02-05,39,PERSONAL CARE,556.0,7
2017-02-05,39,PRODUCE,2016.89,3
2017-02-05,4,PERSONAL CARE,429.0,9
2017-02-05,4,PRODUCE,3914.798,4
2017-02-05,40,PERSONAL CARE,431.0,8
2017-02-05,40,PRODUCE,1025.805,3
2017-02-05,41,PERSONAL CARE,639.0,9
2017-02-05,41,PRODUCE,2752.128,4
2017-02-05,42,PERSONAL CARE,381.0,7
2017-02-05,42,PRODUCE,3147.347,4
2017-02-05,43,PERSONAL CARE,466.0,8
2017-02-05,43,PRODUCE,1725.393,3
2017-02-05,44,PERSONAL CARE,1211.0,11
2017-02-05,44,PRODUCE,14421.339,4
2017-02-05,45,PERSONAL CARE,1240.0,10
2017-02-05,45,PRODUCE,9927.081,4
2017-02-05,46,PERSONAL CARE,1715.0,11
2017-02-05,46,PRODUCE,5278.507,4
2017-02-05,47,PERSONAL CARE,1506.0,11
2017-02-05,47,PRODUCE,9440.226,4
2017-02-05,48,PERSONAL CARE,1683.0,13
2017-02-05,48,PRODUCE,4018.041,4
2017-02-05,49,PERSONAL CARE,873.0,10
2017-02-05,49,PRODUCE,10626.239,4
2017-02-05,5,PERSONAL CARE,333.0,7
2017-02-05,5,PRODUCE,1843.523,4
2017-02-05,50,PERSONAL CARE,916.0,7
2017-02-05,50,PRODUCE,3092.98,4
2017-02-05,51,PERSONAL CARE,437.0,9
2017-02-05,51,PRODUCE,6642.058,4
2017-02-05,52,PERSONAL CARE,0.0,0
2017-02-05,52,PRODUCE,0.0,0
2017-02-05,53,PERSONAL CARE,500.0,6
2017-02-05,53,PRODUCE,3059.573,4
2017-02-05,54,PERSONAL CARE,320.0,9
2017-02-05,54,PRODUCE,890.288,2
2017-02-05,6,PERSONAL CARE,661.0,12
2017-02-05,6,PRODUCE,3833.436,3
2017-02-05,7,PERSONAL CARE,309.0,4
2017-02-05,7,PRODUCE,5560.063,4
2017-02-05,8,PERSONAL CARE,562.0,10
2017-02-05,8,PRODUCE,6379.195,3
2017-02-05,9,PERSONAL CARE,804.0,10
2017-02-05,9,PRODUCE,2422.779,2
2017-02-06,1,PERSONAL CARE,174.0,7
2017-02-06,1,PRODUCE,2595.389,4
2017-02-06,10,PERSONAL CARE,223.0,8
2017-02-06,10,PRODUCE,218.022,2
2017-02-06,11,PERSONAL CARE,590.0,10
2017-02-06,11,PRODUCE,1288.045,2
2017-02-06,12,PERSONAL CARE,176.0,5
2017-02-06,12,PRODUCE,347.811,2
2017-02-06,13,PERSONAL CARE,206.0,6
2017-02-06,13,PRODUCE,223.093,1
2017-02-06,14,PERSONAL CARE,329.0,7
2017-02-06,14,PRODUCE,416.04102,2
2017-02-06,15,PERSONAL CARE,224.0,8
2017-02-06,15,PRODUCE,687.853,3
2017-02-06,16,PERSONAL CARE,207.0,7
2017-02-06,16,PRODUCE,660.04,1
2017-02-06,17,PERSONAL CARE,366.0,9
2017-02-06,17,PRODUCE,1375.751,2
2017-02-06,18,PERSONAL CARE,210.0,10
2017-02-06,18,PRODUCE,1630.014,3
2017-02-06,19,PERSONAL CARE,220.0,7
2017-02-06,19,PRODUCE,382.031,2
2017-02-06,2,PERSONAL CARE,310.0,8
2017-02-06,2,PRODUCE,2613.135,4
2017-02-06,20,PERSONAL CARE,374.0,9
2017-02-06,20,PRODUCE,879.294,2
2017-02-06,21,PERSONAL CARE,262.0,8
2017-02-06,21,PRODUCE,1245.056,3
2017-02-06,22,PERSONAL CARE,144.0,3
2017-02-06,22,PRODUCE,357.02798,3
2017-02-06,23,PERSONAL CARE,159.0,7
2017-02-06,23,PRODUCE,1264.254,4
2017-02-06,24,PERSONAL CARE,324.0,5
2017-02-06,24,PRODUCE,3672.416,4
2017-02-06,25,PERSONAL CARE,93.0,5
2017-02-06,25,PRODUCE,1474.432,3
2017-02-06,26,PERSONAL CARE,102.0,3
2017-02-06,26,PRODUCE,385.281,1
2017-02-06,27,PERSONAL CARE,203.0,6
2017-02-06,27,PRODUCE,2576.906,4
2017-02-06,28,PERSONAL CARE,346.0,8
2017-02-06,28,PRODUCE,1372.41,2
2017-02-06,29,PERSONAL CARE,285.0,8
2017-02-06,29,PRODUCE,1133.149,3
2017-02-06,3,PERSONAL CARE,555.0,12
2017-02-06,3,PRODUCE,8175.643,4
2017-02-06,30,PERSONAL CARE,100.0,4
2017-02-06,30,PRODUCE,630.0,2
2017-02-06,31,PERSONAL CARE,305.0,8
2017-02-06,31,PRODUCE,1148.15,3
2017-02-06,32,PERSONAL CARE,144.0,5
2017-02-06,32,PRODUCE,199.036,2
2017-02-06,33,PERSONAL CARE,218.0,6
2017-02-06,33,PRODUCE,923.329,2
2017-02-06,34,PERSONAL CARE,379.0,8
2017-02-06,34,PRODUCE,845.211,4
2017-02-06,35,PERSONAL CARE,82.0,4
2017-02-06,35,PRODUCE,320.329,2
2017-02-06,36,PERSONAL CARE,233.0,7
2017-02-06,36,PRODUCE,1122.715,2
2017-02-06,37,PERSONAL CARE,290.0,3
2017-02-06,37,PRODUCE,2532.691,4
2017-02-06,38,PERSONAL CARE,286.0,7
2017-02-06,38,PRODUCE,1845.51,5
2017-02-06,39,PERSONAL CARE,381.0,7
2017-02-06,39,PRODUCE,1423.016,3
2017-02-06,4,PERSONAL CARE,253.0,4
2017-02-06,4,PRODUCE,2324.223,4
2017-02-06,40,PERSONAL CARE,401.0,7
2017-02-06,40,PRODUCE,1179.326,3
2017-02-06,41,PERSONAL CARE,325.0,9
2017-02-06,41,PRODUCE,1916.891,4
2017-02-06,42,PERSONAL CARE,310.0,6
2017-02-06,42,PRODUCE,2447.791,4
2017-02-06,43,PERSONAL CARE,244.0,5
2017-02-06,43,PRODUCE,1150.028,3
2017-02-06,44,PERSONAL CARE,556.0,12
2017-02-06,44,PRODUCE,9297.336,4
2017-02-06,45,PERSONAL CARE,871.0,9
2017-02-06,45,PRODUCE,6427.989,4
2017-02-06,46,PERSONAL CARE,883.0,9
2017-02-06,46,PRODUCE,2756.716,4
2017-02-06,47,PERSONAL CARE,745.0,8
2017-02-06,47,PRODUCE,5717.6772,4
2017-02-06,48,PERSONAL CARE,836.0,10
2017-02-06,48,PRODUCE,1964.267,4
2017-02-06,49,PERSONAL CARE,463.0,9
2017-02-06,49,PRODUCE,8338.562,4
2017-02-06,5,PERSONAL CARE,392.0,7
2017-02-06,5,PRODUCE,1613.686,4
2017-02-06,50,PERSONAL CARE,596.0,9
2017-02-06,50,PRODUCE,2241.741,4
2017-02-06,51,PERSONAL CARE,267.0,8
2017-02-06,51,PRODUCE,4798.068,3
2017-02-06,52,PERSONAL CARE,0.0,0
2017-02-06,52,PRODUCE,0.0,0
2017-02-06,53,PERSONAL CARE,237.0,6
2017-02-06,53,PRODUCE,1886.415,4
2017-02-06,54,PERSONAL CARE,218.0,4
2017-02-06,54,PRODUCE,518.939,2
2017-02-06,6,PERSONAL CARE,355.0,9
2017-02-06,6,PRODUCE,2631.755,3
2017-02-06,7,PERSONAL CARE,298.0,6
2017-02-06,7,PRODUCE,6069.753,3
2017-02-06,8,PERSONAL CARE,344.0,7
2017-02-06,8,PRODUCE,4882.4,3
2017-02-06,9,PERSONAL CARE,618.0,9
2017-02-06,9,PRODUCE,1676.404,2
2017-02-07,1,PERSONAL CARE,209.0,5
2017-02-07,1,PRODUCE,2600.645,4
2017-02-07,10,PERSONAL CARE,192.0,8
2017-02-07,10,PRODUCE,368.716,68
2017-02-07,11,PERSONAL CARE,598.0,11
2017-02-07,11,PRODUCE,2318.131,139
2017-02-07,12,PERSONAL CARE,180.0,0
2017-02-07,12,PRODUCE,426.033,0
2017-02-07,13,PERSONAL CARE,191.0,0
2017-02-07,13,PRODUCE,236.026,0
2017-02-07,14,PERSONAL CARE,264.0,8
2017-02-07,14,PRODUCE,512.429,78
2017-02-07,15,PERSONAL CARE,180.0,0
2017-02-07,15,PRODUCE,1324.487,0
2017-02-07,16,PERSONAL CARE,139.0,9
2017-02-07,16,PRODUCE,895.402,83
2017-02-07,17,PERSONAL CARE,296.0,10
2017-02-07,17,PRODUCE,2139.508,120
2017-02-07,18,PERSONAL CARE,226.0,12
2017-02-07,18,PRODUCE,3273.4,151
2017-02-07,19,PERSONAL CARE,281.0,7
2017-02-07,19,PRODUCE,655.553,74
2017-02-07,2,PERSONAL CARE,318.0,5
2017-02-07,2,PRODUCE,2254.357,5
2017-02-07,20,PERSONAL CARE,322.0,10
2017-02-07,20,PRODUCE,1483.748,120
2017-02-07,21,PERSONAL CARE,266.0,11
2017-02-07,21,PRODUCE,1735.602,98
2017-02-07,22,PERSONAL CARE,158.0,8
2017-02-07,22,PRODUCE,471.316,89
2017-02-07,23,PERSONAL CARE,114.0,3
2017-02-07,23,PRODUCE,1266.916,4
2017-02-07,24,PERSONAL CARE,306.0,6
2017-02-07,24,PRODUCE,3734.861,4
2017-02-07,25,PERSONAL CARE,96.0,4
2017-02-07,25,PRODUCE,1289.014,2
2017-02-07,26,PERSONAL CARE,105.0,3
2017-02-07,26,PRODUCE,429.463,3
2017-02-07,27,PERSONAL CARE,241.0,5
2017-02-07,27,PRODUCE,2409.198,4
2017-02-07,28,PERSONAL CARE,501.0,6
2017-02-07,28,PRODUCE,3121.196,125
2017-02-07,29,PERSONAL CARE,217.0,9
2017-02-07,29,PRODUCE,2865.44,142
2017-02-07,3,PERSONAL CARE,488.0,8
2017-02-07,3,PRODUCE,6779.4893,4
2017-02-07,30,PERSONAL CARE,91.0,7
2017-02-07,30,PRODUCE,1389.169,88
2017-02-07,31,PERSONAL CARE,238.0,13
2017-02-07,31,PRODUCE,2362.17,115
2017-02-07,32,PERSONAL CARE,81.0,9
2017-02-07,32,PRODUCE,345.901,68
2017-02-07,33,PERSONAL CARE,227.0,6
2017-02-07,33,PRODUCE,2009.319,103
2017-02-07,34,PERSONAL CARE,323.0,9
2017-02-07,34,PRODUCE,1425.912,120
2017-02-07,35,PERSONAL CARE,45.0,6
2017-02-07,35,PRODUCE,753.52203,82
2017-02-07,36,PERSONAL CARE,246.0,7
2017-02-07,36,PRODUCE,3123.272,115
2017-02-07,37,PERSONAL CARE,243.0,6
2017-02-07,37,PRODUCE,2457.618,4
2017-02-07,38,PERSONAL CARE,301.0,7
2017-02-07,38,PRODUCE,1448.039,4
2017-02-07,39,PERSONAL CARE,400.0,11
2017-02-07,39,PRODUCE,3102.777,163
2017-02-07,4,PERSONAL CARE,250.0,6
2017-02-07,4,PRODUCE,2028.397,4
2017-02-07,40,PERSONAL CARE,366.0,9
2017-02-07,40,PRODUCE,2186.618,119
2017-02-07,41,PERSONAL CARE,261.0,6
2017-02-07,41,PRODUCE,2063.662,4
2017-02-07,42,PERSONAL CARE,290.0,6
2017-02-07,42,PRODUCE,2289.014,4
2017-02-07,43,PERSONAL CARE,281.0,0
2017-02-07,43,PRODUCE,1903.94,0
2017-02-07,44,PERSONAL CARE,512.0,8
2017-02-07,44,PRODUCE,7401.914,4
2017-02-07,45,PERSONAL CARE,668.0,8
2017-02-07,45,PRODUCE,5013.429,4
2017-02-07,46,PERSONAL CARE,695.0,7
2017-02-07,46,PRODUCE,2282.117,4
2017-02-07,47,PERSONAL CARE,685.0,5
2017-02-07,47,PRODUCE,5008.699,4
2017-02-07,48,PERSONAL CARE,581.0,8
2017-02-07,48,PRODUCE,1707.341,4
2017-02-07,49,PERSONAL CARE,464.0,7
2017-02-07,49,PRODUCE,7561.666,4
2017-02-07,5,PERSONAL CARE,270.0,4
2017-02-07,5,PRODUCE,1370.429,3
2017-02-07,50,PERSONAL CARE,455.0,7
2017-02-07,50,PRODUCE,2015.703,4
2017-02-07,51,PERSONAL CARE,218.0,3
2017-02-07,51,PRODUCE,4226.099,4
2017-02-07,52,PERSONAL CARE,0.0,0
2017-02-07,52,PRODUCE,0.0,0
2017-02-07,53,PERSONAL CARE,200.0,2
2017-02-07,53,PRODUCE,1646.28,3
2017-02-07,54,PERSONAL CARE,173.0,6
2017-02-07,54,PRODUCE,939.799,62
2017-02-07,6,PERSONAL CARE,317.0,7
2017-02-07,6,PRODUCE,2231.028,3
2017-02-07,7,PERSONAL CARE,253.0,5
2017-02-07,7,PRODUCE,5470.888,4
2017-02-07,8,PERSONAL CARE,317.0,6
2017-02-07,8,PRODUCE,4141.773,2
2017-02-07,9,PERSONAL CARE,435.0,12
2017-02-07,9,PRODUCE,2536.891,144
2017-02-08,1,PERSONAL CARE,130.0,7
2017-02-08,1,PRODUCE,4204.733,220
2017-02-08,10,PERSONAL CARE,221.0,13
2017-02-08,10,PRODUCE,213.778,2
2017-02-08,11,PERSONAL CARE,496.0,15
2017-02-08,11,PRODUCE,1157.806,3
2017-02-08,12,PERSONAL CARE,160.0,13
2017-02-08,12,PRODUCE,302.986,2
2017-02-08,13,PERSONAL CARE,169.0,9
2017-02-08,13,PRODUCE,175.476,2
2017-02-08,14,PERSONAL CARE,299.0,12
2017-02-08,14,PRODUCE,325.677,2
2017-02-08,15,PERSONAL CARE,192.0,12
2017-02-08,15,PRODUCE,662.039,3
2017-02-08,16,PERSONAL CARE,115.0,10
2017-02-08,16,PRODUCE,499.432,2
2017-02-08,17,PERSONAL CARE,305.0,13
2017-02-08,17,PRODUCE,1126.456,2
2017-02-08,18,PERSONAL CARE,207.0,17
2017-02-08,18,PRODUCE,1922.006,3
2017-02-08,19,PERSONAL CARE,166.0,9
2017-02-08,19,PRODUCE,371.157,1
2017-02-08,2,PERSONAL CARE,268.0,7
2017-02-08,2,PRODUCE,3577.57,227
2017-02-08,20,PERSONAL CARE,314.0,14
2017-02-08,20,PRODUCE,794.647,3
2017-02-08,21,PERSONAL CARE,232.0,13
2017-02-08,21,PRODUCE,851.87,2
2017-02-08,22,PERSONAL CARE,97.0,7
2017-02-08,22,PRODUCE,436.137,2
2017-02-08,23,PERSONAL CARE,129.0,4
2017-02-08,23,PRODUCE,1672.409,194
2017-02-08,24,PERSONAL CARE,283.0,10
2017-02-08,24,PRODUCE,6433.565,216
2017-02-08,25,PERSONAL CARE,79.0,7
2017-02-08,25,PRODUCE,2393.025,163
2017-02-08,26,PERSONAL CARE,76.0,5
2017-02-08,26,PRODUCE,929.058,119
2017-02-08,27,PERSONAL CARE,169.0,8
2017-02-08,27,PRODUCE,3988.138,210
2017-02-08,28,PERSONAL CARE,225.0,9
2017-02-08,28,PRODUCE,1084.007,3
2017-02-08,29,PERSONAL CARE,163.0,13
2017-02-08,29,PRODUCE,916.323,3
2017-02-08,3,PERSONAL CARE,489.0,11
2017-02-08,3,PRODUCE,12229.455,229
2017-02-08,30,PERSONAL CARE,82.0,7
2017-02-08,30,PRODUCE,431.637,2
2017-02-08,31,PERSONAL CARE,218.0,14
2017-02-08,31,PRODUCE,844.632,1
2017-02-08,32,PERSONAL CARE,88.0,9
2017-02-08,32,PRODUCE,172.857,2
2017-02-08,33,PERSONAL CARE,197.0,9
2017-02-08,33,PRODUCE,1194.378,2
2017-02-08,34,PERSONAL CARE,233.0,12
2017-02-08,34,PRODUCE,652.506,3
2017-02-08,35,PERSONAL CARE,46.0,4
2017-02-08,35,PRODUCE,285.695,2
2017-02-08,36,PERSONAL CARE,164.0,12
2017-02-08,36,PRODUCE,1056.286,3
2017-02-08,37,PERSONAL CARE,313.0,10
2017-02-08,37,PRODUCE,4918.9272,216
2017-02-08,38,PERSONAL CARE,486.0,9
2017-02-08,38,PRODUCE,3603.364,195
2017-02-08,39,PERSONAL CARE,258.0,10
2017-02-08,39,PRODUCE,1476.913,3
2017-02-08,4,PERSONAL CARE,243.0,11
2017-02-08,4,PRODUCE,3230.106,197
2017-02-08,40,PERSONAL CARE,315.0,13
2017-02-08,40,PRODUCE,965.19403,3
2017-02-08,41,PERSONAL CARE,181.0,10
2017-02-08,41,PRODUCE,2538.679,180
2017-02-08,42,PERSONAL CARE,223.0,10
2017-02-08,42,PRODUCE,3652.622,206
2017-02-08,43,PERSONAL CARE,234.0,8
2017-02-08,43,PRODUCE,1091.226,3
2017-02-08,44,PERSONAL CARE,515.0,12
2017-02-08,44,PRODUCE,15302.629,236
2017-02-08,45,PERSONAL CARE,611.0,11
2017-02-08,45,PRODUCE,8737.561,233
2017-02-08,46,PERSONAL CARE,695.0,12
2017-02-08,46,PRODUCE,3716.257,222
2017-02-08,47,PERSONAL CARE,641.0,10
2017-02-08,47,PRODUCE,8128.223,214
2017-02-08,48,PERSONAL CARE,646.0,11
2017-02-08,48,PRODUCE,2506.497,196
2017-02-08,49,PERSONAL CARE,523.0,11
2017-02-08,49,PRODUCE,10454.446,251
2017-02-08,5,PERSONAL CARE,313.0,10
2017-02-08,5,PRODUCE,2017.477,173
2017-02-08,50,PERSONAL CARE,500.0,10
2017-02-08,50,PRODUCE,2639.687,232
2017-02-08,51,PERSONAL CARE,516.0,9
2017-02-08,51,PRODUCE,7628.849,211
2017-02-08,52,PERSONAL CARE,0.0,0
2017-02-08,52,PRODUCE,0.0,0
2017-02-08,53,PERSONAL CARE,235.0,8
2017-02-08,53,PRODUCE,3389.732,169
2017-02-08,54,PERSONAL CARE,200.0,9
2017-02-08,54,PRODUCE,520.172,2
2017-02-08,6,PERSONAL CARE,264.0,10
2017-02-08,6,PRODUCE,3723.781,189
2017-02-08,7,PERSONAL CARE,270.0,12
2017-02-08,7,PRODUCE,7595.376,235
2017-02-08,8,PERSONAL CARE,384.0,12
2017-02-08,8,PRODUCE,7489.512,242
2017-02-08,9,PERSONAL CARE,430.0,15
2017-02-08,9,PRODUCE,1345.465,2
2017-02-09,1,PERSONAL CARE,153.0,8
2017-02-09,1,PRODUCE,2416.374,4
2017-02-09,10,PERSONAL CARE,167.0,10
2017-02-09,10,PRODUCE,198.116,1
2017-02-09,11,PERSONAL CARE,388.0,13
2017-02-09,11,PRODUCE,929.109,2
2017-02-09,12,PERSONAL CARE,156.0,10
2017-02-09,12,PRODUCE,276.099,2
2017-02-09,13,PERSONAL CARE,137.0,11
2017-02-09,13,PRODUCE,183.901,1
2017-02-09,14,PERSONAL CARE,187.0,8
2017-02-09,14,PRODUCE,399.839,3
2017-02-09,15,PERSONAL CARE,204.0,12
2017-02-09,15,PRODUCE,619.685,3
2017-02-09,16,PERSONAL CARE,89.0,7
2017-02-09,16,PRODUCE,400.217,1
2017-02-09,17,PERSONAL CARE,185.0,13
2017-02-09,17,PRODUCE,1177.989,2
2017-02-09,18,PERSONAL CARE,175.0,12
2017-02-09,18,PRODUCE,1337.726,3
2017-02-09,19,PERSONAL CARE,101.0,11
2017-02-09,19,PRODUCE,361.881,2
2017-02-09,2,PERSONAL CARE,234.0,10
2017-02-09,2,PRODUCE,1991.304,4
2017-02-09,20,PERSONAL CARE,325.0,14
2017-02-09,20,PRODUCE,757.12103,3
2017-02-09,21,PERSONAL CARE,236.0,13
2017-02-09,21,PRODUCE,1045.594,2
2017-02-09,22,PERSONAL CARE,120.0,8
2017-02-09,22,PRODUCE,329.119,3
2017-02-09,23,PERSONAL CARE,111.0,5
2017-02-09,23,PRODUCE,1017.31,4
2017-02-09,24,PERSONAL CARE,225.0,7
2017-02-09,24,PRODUCE,3068.323,4
2017-02-09,25,PERSONAL CARE,69.0,6
2017-02-09,25,PRODUCE,1347.449,2
2017-02-09,26,PERSONAL CARE,74.0,3
2017-02-09,26,PRODUCE,283.805,3
2017-02-09,27,PERSONAL CARE,170.0,8
2017-02-09,27,PRODUCE,2195.369,4
2017-02-09,28,PERSONAL CARE,181.0,9
2017-02-09,28,PRODUCE,1330.895,3
2017-02-09,29,PERSONAL CARE,180.0,14
2017-02-09,29,PRODUCE,1069.593,3
2017-02-09,3,PERSONAL CARE,379.0,9
2017-02-09,3,PRODUCE,6710.154,4
2017-02-09,30,PERSONAL CARE,114.0,8
2017-02-09,30,PRODUCE,484.786,3
2017-02-09,31,PERSONAL CARE,232.0,14
2017-02-09,31,PRODUCE,1008.488,3
2017-02-09,32,PERSONAL CARE,63.0,7
2017-02-09,32,PRODUCE,100.607,3
2017-02-09,33,PERSONAL CARE,158.0,9
2017-02-09,33,PRODUCE,1137.103,2
2017-02-09,34,PERSONAL CARE,224.0,13
2017-02-09,34,PRODUCE,694.595,3
2017-02-09,35,PERSONAL CARE,57.0,9
2017-02-09,35,PRODUCE,313.551,1
2017-02-09,36,PERSONAL CARE,181.0,13
2017-02-09,36,PRODUCE,1266.305,3
2017-02-09,37,PERSONAL CARE,173.0,6
2017-02-09,37,PRODUCE,2430.344,4
2017-02-09,38,PERSONAL CARE,204.0,8
2017-02-09,38,PRODUCE,1502.385,4
2017-02-09,39,PERSONAL CARE,266.0,12
2017-02-09,39,PRODUCE,1300.072,3
2017-02-09,4,PERSONAL CARE,228.0,7
2017-02-09,4,PRODUCE,2087.177,4
2017-02-09,40,PERSONAL CARE,257.0,12
